"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"21290","10.916394","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18063361 Win=65535 Len=0","20","2","2","","","0.000015000","1.252424000"
"21293","10.916442","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18067457 Win=65535 Len=0","20","2","2","","","0.000029000","1.252472000"
"21297","10.916640","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18070377 Win=65535 Len=0","20","2","2","","","0.000021000","1.252670000"
"21298","10.916646","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18071553 Win=65535 Len=0","20","2","2","","","0.000006000","1.252676000"
"21301","10.916694","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18074473 Win=65535 Len=0","20","2","2","","","0.000034000","1.252724000"
"21304","10.916733","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18077109 Win=65535 Len=0","20","2","2","","","0.000025000","1.252763000"
"21307","10.916798","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18079745 Win=65535 Len=0","20","2","2","","","0.000019000","1.252828000"
"21311","10.917027","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18082665 Win=65535 Len=0","20","2","2","","","0.000020000","1.253057000"
"21312","10.917034","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18083841 Win=65535 Len=0","20","2","2","","","0.000007000","1.253064000"
"21315","10.917082","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18086761 Win=65535 Len=0","20","2","2","","","0.000019000","1.253112000"
"21317","10.917118","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18087937 Win=65535 Len=0","20","2","2","","","0.000013000","1.253148000"
"21321","10.917192","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18090857 Win=65535 Len=0","20","2","2","","","0.000017000","1.253222000"
"21322","10.917199","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18092033 Win=65535 Len=0","20","2","2","","","0.000007000","1.253229000"
"21326","10.917424","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18094953 Win=65535 Len=0","20","2","2","","","0.000019000","1.253454000"
"21327","10.917430","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18096129 Win=65535 Len=0","20","2","2","","","0.000006000","1.253460000"
"21330","10.917474","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18099049 Win=65535 Len=0","20","2","2","","","0.000019000","1.253504000"
"21333","10.917510","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18101685 Win=65535 Len=0","20","2","2","","","0.000010000","1.253540000"
"21336","10.917585","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18104321 Win=65535 Len=0","20","2","2","","","0.000021000","1.253615000"
"21340","10.917823","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18107241 Win=65535 Len=0","20","2","2","","","0.000020000","1.253853000"
"21341","10.917830","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18108417 Win=65535 Len=0","20","2","2","","","0.000007000","1.253860000"
"21344","10.917876","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18111337 Win=65535 Len=0","20","2","2","","","0.000026000","1.253906000"
"21347","10.917916","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18113973 Win=65535 Len=0","20","2","2","","","0.000015000","1.253946000"
"21350","10.917979","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18116609 Win=65535 Len=0","20","2","2","","","0.000021000","1.254009000"
"21354","10.918225","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18119529 Win=65535 Len=0","20","2","2","","","0.000017000","1.254255000"
"21355","10.918231","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18120705 Win=65535 Len=0","20","2","2","","","0.000006000","1.254261000"
"21358","10.918276","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18123625 Win=65535 Len=0","20","2","2","","","0.000028000","1.254306000"
"21361","10.918320","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18126261 Win=65535 Len=0","20","2","2","","","0.000018000","1.254350000"
"21364","10.918368","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18128897 Win=65535 Len=0","20","2","2","","","0.000015000","1.254398000"
"21368","10.918633","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18131817 Win=65535 Len=0","20","2","2","","","0.000019000","1.254663000"
"21369","10.918640","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18132993 Win=65535 Len=0","20","2","2","","","0.000007000","1.254670000"
"21372","10.918684","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18135913 Win=65535 Len=0","20","2","2","","","0.000028000","1.254714000"
"21375","10.918726","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18138549 Win=65535 Len=0","20","2","2","","","0.000022000","1.254756000"
"21378","10.918790","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18141185 Win=65535 Len=0","20","2","2","","","0.000033000","1.254820000"
"21382","10.919028","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18144105 Win=65535 Len=0","20","2","2","","","0.000018000","1.255058000"
"21383","10.919035","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18145281 Win=65535 Len=0","20","2","2","","","0.000007000","1.255065000"
"21387","10.919087","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18149377 Win=65535 Len=0","20","2","2","","","0.000025000","1.255117000"
"21391","10.919214","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18152297 Win=65535 Len=0","20","2","2","","","0.000019000","1.255244000"
"21392","10.919221","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18153473 Win=65535 Len=0","20","2","2","","","0.000007000","1.255251000"
"21396","10.919312","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18156393 Win=65535 Len=0","20","2","2","","","0.000020000","1.255342000"
"21397","10.919319","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18157569 Win=65535 Len=0","20","2","2","","","0.000007000","1.255349000"
"21401","10.919492","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18160489 Win=65535 Len=0","20","2","2","","","0.000018000","1.255522000"
"21402","10.919499","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18161665 Win=65535 Len=0","20","2","2","","","0.000007000","1.255529000"
"21406","10.919588","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18164585 Win=65535 Len=0","20","2","2","","","0.000019000","1.255618000"
"21407","10.919594","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18165761 Win=65535 Len=0","20","2","2","","","0.000006000","1.255624000"
"21410","10.919647","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18168681 Win=65535 Len=0","20","2","2","","","0.000021000","1.255677000"
"21412","10.919703","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18169857 Win=65535 Len=0","20","2","2","","","0.000026000","1.255733000"
"21416","10.919858","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18172777 Win=65535 Len=0","20","2","2","","","0.000017000","1.255888000"
"21417","10.919865","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18173953 Win=65535 Len=0","20","2","2","","","0.000007000","1.255895000"
"21420","10.919907","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18176873 Win=65535 Len=0","20","2","2","","","0.000028000","1.255937000"
"21422","10.919944","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18178049 Win=65535 Len=0","20","2","2","","","0.000023000","1.255974000"
"21425","10.920206","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18180969 Win=65535 Len=0","20","2","2","","","0.000022000","1.256236000"
"21427","10.920244","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18182145 Win=65535 Len=0","20","2","2","","","0.000025000","1.256274000"
"21430","10.920297","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18185065 Win=65535 Len=0","20","2","2","","","0.000020000","1.256327000"
"21433","10.920362","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18187701 Win=65535 Len=0","20","2","2","","","0.000021000","1.256392000"
"21436","10.920465","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18190337 Win=65535 Len=0","20","2","2","","","0.000022000","1.256495000"
"21440","10.920671","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18193257 Win=65535 Len=0","20","2","2","","","0.000016000","1.256701000"
"21441","10.920678","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18194433 Win=65535 Len=0","20","2","2","","","0.000007000","1.256708000"
"21445","10.920725","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18197353 Win=65535 Len=0","20","2","2","","","0.000014000","1.256755000"
"21446","10.920734","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18198529 Win=65535 Len=0","20","2","2","","","0.000009000","1.256764000"
"21450","10.920839","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18201449 Win=65535 Len=0","20","2","2","","","0.000019000","1.256869000"
"21451","10.920846","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18202625 Win=65535 Len=0","20","2","2","","","0.000007000","1.256876000"
"21455","10.921073","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18205545 Win=65535 Len=0","20","2","2","","","0.000020000","1.257103000"
"21456","10.921079","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18206721 Win=65535 Len=0","20","2","2","","","0.000006000","1.257109000"
"21459","10.921122","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18209641 Win=65535 Len=0","20","2","2","","","0.000017000","1.257152000"
"21462","10.921177","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18212277 Win=65535 Len=0","20","2","2","","","0.000018000","1.257207000"
"21465","10.921227","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18214913 Win=65535 Len=0","20","2","2","","","0.000019000","1.257257000"
"21469","10.921429","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18217833 Win=65535 Len=0","20","2","2","","","0.000017000","1.257459000"
"21470","10.921435","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18219009 Win=65535 Len=0","20","2","2","","","0.000006000","1.257465000"
"21474","10.921484","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18223105 Win=65535 Len=0","20","2","2","","","0.000026000","1.257514000"
"21478","10.921582","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18226025 Win=65535 Len=0","20","2","2","","","0.000020000","1.257612000"
"21479","10.921588","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18227201 Win=65535 Len=0","20","2","2","","","0.000006000","1.257618000"
"21483","10.921822","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18230121 Win=65535 Len=0","20","2","2","","","0.000019000","1.257852000"
"21484","10.921829","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18231297 Win=65535 Len=0","20","2","2","","","0.000007000","1.257859000"
"21488","10.921882","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18235393 Win=65535 Len=0","20","2","2","","","0.000021000","1.257912000"
"21492","10.921982","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18238313 Win=65535 Len=0","20","2","2","","","0.000018000","1.258012000"
"21493","10.921989","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18239489 Win=65535 Len=0","20","2","2","","","0.000007000","1.258019000"
"21497","10.922049","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18242409 Win=65535 Len=0","20","2","2","","","0.000019000","1.258079000"
"21498","10.922054","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18243585 Win=65535 Len=0","20","2","2","","","0.000005000","1.258084000"
"21502","10.922222","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18246505 Win=65535 Len=0","20","2","2","","","0.000019000","1.258252000"
"21503","10.922229","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18247681 Win=65535 Len=0","20","2","2","","","0.000007000","1.258259000"
"21506","10.922274","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18250601 Win=65535 Len=0","20","2","2","","","0.000025000","1.258304000"
"21509","10.922329","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18253237 Win=65535 Len=0","20","2","2","","","0.000018000","1.258359000"
"21512","10.922378","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18255873 Win=65535 Len=0","20","2","2","","","0.000027000","1.258408000"
"21516","10.922620","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18258793 Win=65535 Len=0","20","2","2","","","0.000015000","1.258650000"
"21517","10.922627","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18259969 Win=65535 Len=0","20","2","2","","","0.000007000","1.258657000"
"21520","10.922670","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18262889 Win=65535 Len=0","20","2","2","","","0.000020000","1.258700000"
"21523","10.922716","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18265525 Win=65535 Len=0","20","2","2","","","0.000016000","1.258746000"
"21526","10.922798","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18268161 Win=65535 Len=0","20","2","2","","","0.000022000","1.258828000"
"21530","10.923087","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18271081 Win=65535 Len=0","20","2","2","","","0.000017000","1.259117000"
"21531","10.923093","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18272257 Win=65535 Len=0","20","2","2","","","0.000006000","1.259123000"
"21535","10.923145","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18276353 Win=65535 Len=0","20","2","2","","","0.000028000","1.259175000"
"21539","10.923194","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18280449 Win=65535 Len=0","20","2","2","","","0.000028000","1.259224000"
"21542","10.923514","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18283369 Win=65535 Len=0","20","2","2","","","0.000017000","1.259544000"
"21544","10.923551","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18284545 Win=65535 Len=0","20","2","2","","","0.000016000","1.259581000"
"21549","10.923619","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18287465 Win=65535 Len=0","20","2","2","","","0.000018000","1.259649000"
"21550","10.923625","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18288641 Win=65535 Len=0","20","2","2","","","0.000006000","1.259655000"
"21553","10.923671","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18291561 Win=65535 Len=0","20","2","2","","","0.000014000","1.259701000"
"21555","10.923727","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18292737 Win=65535 Len=0","20","2","2","","","0.000024000","1.259757000"
"21560","10.923900","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18295657 Win=65535 Len=0","20","2","2","","","0.000016000","1.259930000"
"21561","10.923908","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18298293 Win=65535 Len=0","20","2","2","","","0.000008000","1.259938000"
"21564","10.923964","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18300929 Win=65535 Len=0","20","2","2","","","0.000035000","1.259994000"
"21567","10.924121","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18303849 Win=65535 Len=0","20","2","2","","","0.000017000","1.260151000"
"21569","10.924161","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18305025 Win=65535 Len=0","20","2","2","","","0.000015000","1.260191000"
"21572","10.924227","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18307945 Win=65535 Len=0","20","2","2","","","0.000019000","1.260257000"
"21575","10.924272","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18310581 Win=65535 Len=0","20","2","2","","","0.000018000","1.260302000"
"21578","10.924332","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18313217 Win=65535 Len=0","20","2","2","","","0.000021000","1.260362000"
"21582","10.924495","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18316137 Win=65535 Len=0","20","2","2","","","0.000020000","1.260525000"
"21583","10.924502","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18317313 Win=65535 Len=0","20","2","2","","","0.000007000","1.260532000"
"21587","10.924673","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18320233 Win=65535 Len=0","20","2","2","","","0.000018000","1.260703000"
"21588","10.924680","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18321409 Win=65535 Len=0","20","2","2","","","0.000007000","1.260710000"
"21591","10.924724","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18324329 Win=65535 Len=0","20","2","2","","","0.000019000","1.260754000"
"21595","10.924805","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18326965 Win=65535 Len=0","20","2","2","","","0.000023000","1.260835000"
"21597","10.924873","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=18329601 Win=65535 Len=0","20","2","2","","","0.000023000","1.260903000"
