"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"244","1.664631","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1045","[TCP Retransmission] 57857  >  35515 [ACK] Seq=35691 Ack=290 Win=65535 Len=979 TSval=790406690 TSecr=283409","32","Assured Forwarding 11","AF11","","","0.014578000","1.656610000"
"245","1.676230","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","535","[TCP Retransmission] 57857  >  35515 [ACK] Seq=36670 Ack=290 Win=65535 Len=469 TSval=790406690 TSecr=283409","32","Assured Forwarding 11","AF11","","","0.011599000","1.668209000"
"247","1.677636","dsl-63-116-143-189-dynamic.prod-infinitum.com.mx","172.31.187.1","TCP","1506","itose(4348)  >  35515 [PSH, ACK] Seq=1 Ack=1 Win=65428 Len=1452","20","Class Selector 2","CS2","","","0.000000000","0.000000000"
"248","1.684233","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=22701 Ack=18 Win=64289 Len=1442","20","Class Selector 2","CS2","","","0.054585000","1.531410000"
"249","1.690229","212.174.114.237.static.ttnet.com.tr","172.31.187.1","TCP","1514","62433  >  35515 [PSH, ACK] Seq=5841 Ack=1 Win=16283 Len=1460","20","Class Selector 2","CS2","","","0.257282000","1.654611000"
"250","1.692629","81.202.1.81.dyn.user.ono.com","172.31.187.1","TCP","72","19027  >  4926 [PSH, ACK] Seq=331 Ack=1 Win=65535 Len=18","20","Assured Forwarding 21","AF21","","","0.150327000","1.450210000"
"251","1.695030","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","60","63679  >  35515 [ACK] Seq=49 Ack=69 Win=17452 Len=0","20","Class Selector 2","CS2","","","0.190635000","0.299785000"
"252","1.701629","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=24143 Ack=18 Win=64289 Len=1442","20","Class Selector 2","CS2","","","0.017396000","1.548806000"
"254","1.712829","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","60","63679  >  35515 [FIN, ACK] Seq=49 Ack=69 Win=17452 Len=0","20","Class Selector 2","CS2","","","0.017799000","0.317584000"
"257","1.719232","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=25585 Ack=18 Win=64289 Len=1442","20","Class Selector 2","CS2","","","0.017578000","1.566409000"
"258","1.735629","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=27027 Ack=18 Win=64289 Len=1442","20","Class Selector 2","CS2","","","0.016397000","1.582806000"
"260","1.779438","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1424","Continuation data  ","20","Class Selector 2","CS2","","","0.127787000","1.764630000"
"261","1.792031","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","60","63679  >  35515 [ACK] Seq=50 Ack=70 Win=17452 Len=0","20","Class Selector 2","CS2","","","0.079081000","0.396786000"
"268","1.838239","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","Continuation data  ","20","Class Selector 2","CS2","","","0.058801000","1.823431000"
"270","1.853239","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1420","57857  >  35515 [ACK] Seq=84923 Ack=290 Win=65535 Len=1354 TSval=790406695 TSecr=283414[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.176932000","1.845218000"
"274","1.920638","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=86277 Ack=290 Win=65535 Len=1448 TSval=790406696 TSecr=283415[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.067399000","1.912617000"
"276","1.932833","190-21-6-36.baf.movistar.cl","172.31.187.1","TCP","60","[TCP Previous segment not captured] 48462  >  4863 [ACK] Seq=6318 Ack=18 Win=7803 Len=0","20","Class Selector 2","CS2","","","0.499847000","1.892426000"
"277","1.943232","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=87725 Ack=290 Win=65535 Len=1448 TSval=790406697 TSecr=283415[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022565000","1.935211000"
"278","1.944833","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","499","Continuation data  ","20","Class Selector 2","CS2","","","0.106564000","1.930025000"
"279","1.964836","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=89173 Ack=290 Win=65535 Len=1448 TSval=790406697 TSecr=283415[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021604000","1.956815000"
"281","1.986034","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=90621 Ack=290 Win=65535 Len=1448 TSval=790406697 TSecr=283415[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021175000","1.978013000"
"282","2.007234","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=92069 Ack=290 Win=65535 Len=1448 TSval=790406697 TSecr=283415[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021200000","1.999213000"
"284","2.010035","pc-128-30-161-190.cm.vtr.net","172.31.187.1","TCP","60","55970  >  4865 [ACK] Seq=7301 Ack=18 Win=64873 Len=0","20","Class Selector 2","CS2","","","0.576978000","0.576978000"
"285","2.029435","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=93517 Ack=290 Win=65535 Len=1448 TSval=790406697 TSecr=283416[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022184000","2.021414000"
"287","2.101439","212.174.114.237.static.ttnet.com.tr","172.31.187.1","TCP","1514","62433  >  35515 [PSH, ACK] Seq=7301 Ack=1 Win=16283 Len=1460","20","Class Selector 2","CS2","","","0.231032000","2.065821000"
"288","2.126035","pc-166-29-100-190.cm.vtr.net","172.31.187.1","TCP","1514","19159  >  4946 [ACK] Seq=4718 Ack=1 Win=64821 Len=1460","20","Class Selector 2","CS2","","","0.665400000","1.502414000"
"289","2.128035","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=28469 Ack=18 Win=64289 Len=1442","20","Class Selector 2","CS2","","","0.392387000","1.975212000"
"290","2.142237","pc-166-29-100-190.cm.vtr.net","172.31.187.1","TCP","1514","19159  >  4946 [ACK] Seq=6178 Ack=18 Win=64804 Len=1460","20","Class Selector 2","CS2","","","0.016202000","1.518616000"
"293","2.207240","host236.201-252-188.telecom.net.ar","172.31.187.1","TCP","1506","62154  >  35515 [ACK] Seq=1 Ack=1 Win=33304 Len=1440 TSval=285775464 TSecr=283376[Packet size limited during capture]","32","Class Selector 2","CS2","","","0.000000000","0.000000000"
"295","2.212635","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","534","Continuation data  ","20","Class Selector 2","CS2","","","0.123512000","2.197827000"
"296","2.271444","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=94965 Ack=290 Win=65535 Len=1448 TSval=790406700 TSecr=283418[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.072947000","2.263423000"
"297","2.291840","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=96413 Ack=290 Win=65535 Len=1448 TSval=790406700 TSecr=283418[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020396000","2.283819000"
"301","2.308839","81.202.1.81.dyn.user.ono.com","172.31.187.1","TCP","63","19027  >  4926 [PSH, ACK] Seq=349 Ack=1 Win=65535 Len=9","20","Assured Forwarding 21","AF21","","","0.438420000","2.066420000"
"302","2.313838","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=97861 Ack=290 Win=65535 Len=1448 TSval=790406700 TSecr=283418[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021972000","2.305817000"
"303","2.332243","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=29911 Ack=18 Win=64289 Len=1442","20","Class Selector 2","CS2","","","0.024376000","2.179420000"
"304","2.337838","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=99309 Ack=290 Win=65535 Len=1448 TSval=790406700 TSecr=283418[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.024000000","2.329817000"
"306","2.348840","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=31353 Ack=18 Win=64289 Len=1442","20","Class Selector 2","CS2","","","0.016597000","2.196017000"
"308","2.358853","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=100757 Ack=290 Win=65535 Len=1448 TSval=790406700 TSecr=283418[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020994000","2.350832000"
"309","2.373054","190-21-6-36.baf.movistar.cl","172.31.187.1","TCP","1494","[TCP Retransmission] 48462  >  4863 [ACK] Seq=2881 Ack=18 Win=7803 Len=1440","20","Class Selector 2","CS2","","","0.440221000","2.332647000"
"310","2.380251","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=102205 Ack=290 Win=65535 Len=1448 TSval=790406700 TSecr=283418[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021398000","2.372230000"
"312","2.401456","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=103653 Ack=290 Win=65535 Len=1448 TSval=790406700 TSecr=283418[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021161000","2.393435000"
"316","2.404454","87-196-219-109.net.novis.pt","172.31.187.1","TCP","60","19304  >  4916 [ACK] Seq=5761 Ack=18 Win=31223 Len=0","20","Class Selector 2","CS2","","","1.578585000","1.987076000"
"321","2.427259","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=105101 Ack=290 Win=65535 Len=1448 TSval=790406701 TSecr=283420[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.025803000","2.419238000"
"323","2.448459","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=106549 Ack=290 Win=65535 Len=1448 TSval=790406701 TSecr=283420[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021147000","2.440438000"
"324","2.464650","dsl-178-125-146-189-dynamic.prod-infinitum.com.mx","172.31.187.1","TCP","1506","[TCP Spurious Retransmission] 59314  >  35515 [ACK] Seq=1 Ack=1 Win=33120 Len=1440 TSval=358623059 TSecr=283396[Packet size limited during capture]","32","Assured Forwarding 21","AF21","","","1.827214000","1.880037000"
"326","2.469839","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=107997 Ack=290 Win=65535 Len=1448 TSval=790406701 TSecr=283420[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021380000","2.461818000"
"328","2.471039","212.174.114.237.static.ttnet.com.tr","172.31.187.1","TCP","1514","62433  >  35515 [PSH, ACK] Seq=8761 Ack=1 Win=16283 Len=1460","20","Class Selector 2","CS2","","","0.163185000","2.435421000"
"329","2.478040","77.247.176.151","172.31.187.1","TCP","60","http(80)  >  danf-ak2(1041) [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460","24","Class Selector 2","CS2","","","0.060770000","0.060770000"
"332","2.492643","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=109445 Ack=290 Win=65535 Len=1448 TSval=790406701 TSecr=283420[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022784000","2.484622000"
"335","2.534055","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1084","Continuation data  ","20","Class Selector 2","CS2","","","0.116749000","2.519247000"
"336","2.538249","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=110893 Ack=290 Win=65535 Len=1448 TSval=790406703 TSecr=283422[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.045606000","2.530228000"
"338","2.539241","77.247.176.151","172.31.187.1","TCP","60","http(80)  >  danf-ak2(1041) [ACK] Seq=1 Ack=340 Win=6432 Len=0","20","Class Selector 2","CS2","","","0.061094000","0.121971000"
"339","2.550040","host236.201-252-188.telecom.net.ar","172.31.187.1","TCP","1506","[TCP Previous segment not captured] [TCP Spurious Retransmission] 62154  >  35515 [ACK] Seq=2881 Ack=1 Win=33304 Len=1440 TSval=285775468 TSecr=283385[Packet size limited during capture]","32","Class Selector 2","CS2","","","0.342783000","0.342800000"
"341","2.560641","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=112341 Ack=290 Win=65535 Len=1448 TSval=790406703 TSecr=283422[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022356000","2.552620000"
"342","2.562841","host-93-124-46-231.dsl.sura.ru","172.31.187.1","ICMP","70","Destination unreachable (Port unreachable)[Packet size limited during capture]","","Class Selector 2,Default","CS2","","","",""
"343","2.575642","77.247.176.151","172.31.187.1","HTTP","204","Continuation[Packet size limited during capture]","20","Class Selector 2","CS2","","","0.036401000","0.158372000"
"345","2.576842","77.247.176.151","172.31.187.1","TCP","60","http(80)  >  danf-ak2(1041) [FIN, ACK] Seq=151 Ack=340 Win=6432 Len=0","20","Class Selector 2","CS2","","","0.001071000","0.159572000"
"347","2.603247","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=113789 Ack=290 Win=65535 Len=1448 TSval=790406703 TSecr=283422[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.042606000","2.595226000"
"349","2.603841","host236.201-252-188.telecom.net.ar","172.31.187.1","TCP","1506","[TCP Spurious Retransmission] 62154  >  35515 [ACK] Seq=4321 Ack=1 Win=33304 Len=1440 TSval=285775468 TSecr=283385[Packet size limited during capture]","32","Class Selector 2","CS2","","","0.053787000","0.396601000"
"351","2.624443","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=115237 Ack=290 Win=65535 Len=1448 TSval=790406703 TSecr=283422[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021169000","2.616422000"
"353","2.636446","77.247.176.151","172.31.187.1","TCP","60","http(80)  >  danf-ak2(1041) [ACK] Seq=152 Ack=341 Win=6432 Len=0","20","Class Selector 2","CS2","","","0.059591000","0.219176000"
"359","2.645042","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=116685 Ack=290 Win=65535 Len=1448 TSval=790406703 TSecr=283422[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020599000","2.637021000"
"361","2.657045","host236.201-252-188.telecom.net.ar","172.31.187.1","TCP","1506","62154  >  35515 [ACK] Seq=5761 Ack=1 Win=33304 Len=1440 TSval=285775468 TSecr=283385[Packet size limited during capture]","32","Class Selector 2","CS2","","","0.053188000","0.449805000"
"362","2.667043","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=118133 Ack=290 Win=65535 Len=1448 TSval=790406703 TSecr=283422[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021983000","2.659022000"
"364","2.751249","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=119581 Ack=290 Win=65535 Len=1448 TSval=790406704 TSecr=283423[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.084206000","2.743228000"
"366","2.772653","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=121029 Ack=290 Win=65535 Len=1448 TSval=790406704 TSecr=283423[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021380000","2.764632000"
"367","2.793255","159.red-212-170-166.staticip.rima-tde.net","172.31.187.1","TCP","401","29890  >  35515 [PSH, ACK] Seq=1 Ack=1 Win=33120 Len=335 TSval=980369258 TSecr=283314[Packet size limited during capture]","32","Class Selector 2","CS2","","","0.000000000","0.000000000"
"368","2.793645","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=122477 Ack=290 Win=65535 Len=1448 TSval=790406704 TSecr=283423[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020992000","2.785624000"
"371","2.800044","87-196-219-109.net.novis.pt","172.31.187.1","TCP","1494","19304  >  4916 [ACK] Seq=5761 Ack=18 Win=31223 Len=1440[Packet size limited during capture]","20","Class Selector 2","CS2","","","0.395590000","2.382666000"
"373","2.801849","pc-166-29-100-190.cm.vtr.net","172.31.187.1","TCP","1514","[TCP Previous segment not captured] 19159  >  4946 [ACK] Seq=9098 Ack=18 Win=64804 Len=1460","20","Class Selector 2","CS2","","","0.659588000","2.178228000"
"376","2.816050","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=123925 Ack=290 Win=65535 Len=1448 TSval=790406704 TSecr=283423[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022379000","2.808029000"
"377","2.826653","87-196-219-109.net.novis.pt","172.31.187.1","TCP","1494","19304  >  4916 [ACK] Seq=7201 Ack=18 Win=31223 Len=1440","20","Class Selector 2","CS2","","","0.026609000","2.409275000"
"379","2.830244","pc-166-29-100-190.cm.vtr.net","172.31.187.1","TCP","1514","19159  >  4946 [ACK] Seq=10558 Ack=18 Win=64804 Len=1460","20","Class Selector 2","CS2","","","0.028369000","2.206623000"
"381","2.836448","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=125373 Ack=290 Win=65535 Len=1448 TSval=790406704 TSecr=283423[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020398000","2.828427000"
"383","2.845661","212.174.114.237.static.ttnet.com.tr","172.31.187.1","TCP","1514","62433  >  35515 [PSH, ACK] Seq=10221 Ack=1 Win=16283 Len=1460","20","Class Selector 2","CS2","","","0.209683000","2.810043000"
"384","2.853861","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","504","Continuation data  ","20","Class Selector 2","CS2","","","0.108520000","2.839053000"
"386","2.857659","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=126821 Ack=290 Win=65535 Len=1448 TSval=790406704 TSecr=283423[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021186000","2.849638000"
